Date,Open,High,Low,Close
04/24/2007,6479.7,6493.1,6408.4,6429.5
04/25/2007,6429.5,6479,6429.5,6461.9
04/26/2007,6461.9,6511.1,6443.7,6469.4
04/27/2007,6469.4,6469.4,6410.6,6418.7
04/30/2007,6418.7,6474.7,6410.5,6449.2
05/01/2007,6449.2,6449.2,6395.5,6419.6
05/02/2007,6419.6,6489,6419.6,6484.5
05/03/2007,6484.5,6542.5,6484.5,6537.8
05/04/2007,6537.8,6614.7,6537.8,6603.7
05/08/2007,6603.7,6603.7,6537.5,6550.4
05/09/2007,6550.4,6592.4,6529,6549.6
05/10/2007,6549.6,6565.1,6515,6524.1
05/11/2007,6524.1,6577,6451.9,6565.7
05/14/2007,6565.7,6596.3,6530.3,6555.5
05/15/2007,6555.5,6579,6532.9,6568.6
05/16/2007,6568.6,6578.6,6539.4,6559.5
05/17/2007,6559.5,6588.7,6553.6,6579.3
05/18/2007,6579.3,6656.3,6579.1,6640.9
05/21/2007,6640.9,6675,6619.4,6636.8
05/22/2007,6636.8,6641.9,6594.6,6606.6
05/23/2007,6606.6,6643.8,6602.5,6616.4
05/24/2007,6616.4,6619.5,6560.5,6565.4
05/25/2007,6565.4,6575.2,6532.5,6570.5
05/29/2007,6570.5,6613.4,6570.5,6606.5
05/30/2007,6606.5,6606.5,6533.5,6602.1
05/31/2007,6602.1,6650.2,6602.1,6621.4
06/01/2007,6621.4,6676.7,6621.3,6676.7
06/04/2007,6676.7,6686.1,6641.2,6664.1
06/05/2007,6664.1,6686.6,6625.7,6632.8
06/06/2007,6632.8,6636.9,6511.7,6522.7
06/07/2007,6522.7,6574.9,6478,6505.1
06/08/2007,6505.1,6519.4,6451.4,6505.1
06/11/2007,6505.1,6567.5,6505.1,6567.5
06/12/2007,6567.5,6586.6,6513.7,6520.4
06/13/2007,6520.4,6567.3,6483.6,6559.6
06/14/2007,6559.6,6654.3,6559.6,6649.9
06/15/2007,6649.9,6734.2,6649.9,6732.4
06/18/2007,6732.4,6751.3,6696.8,6703.5
06/19/2007,6703.5,6721.4,6650.2,6650.2
06/20/2007,6650.2,6692.6,6647.6,6649.3
06/21/2007,6649.3,6649.3,6563.9,6596
06/22/2007,6596,6612.3,6562.2,6567.4
06/25/2007,6567.4,6591.4,6522.3,6588.4
06/26/2007,6588.4,6593.5,6539.9,6559.3
06/27/2007,6559.3,6559.3,6496.4,6527.6
06/28/2007,6527.6,6575.5,6527.6,6571.3
06/29/2007,6571.3,6607.9,6519.6,6607.9
07/02/2007,6607.9,6612.8,6570.5,6590.6
07/03/2007,6590.6,6645.3,6590.6,6639.8
07/04/2007,6639.8,6682.9,6639.8,6673.1
07/05/2007,6673.1,6691.8,6625.8,6635.2
07/06/2007,6635.2,6690.4,6635.2,6690.1
07/09/2007,6690.1,6725.9,6690.1,6712.7
07/10/2007,6712.7,6734.3,6620.5,6630.9
07/11/2007,6630.9,6630.9,6574.2,6615.1
07/12/2007,6615.1,6697.7,6594.7,6697.7
07/13/2007,6697.7,6754.1,6697.7,6716.7
07/16/2007,6716.7,6735.8,6679.2,6697.7
07/17/2007,6697.7,6698.5,6628.1,6659.1
07/18/2007,6659.1,6659.1,6567.1,6567.1
07/19/2007,6567.1,6658.8,6567.1,6640.2
07/20/2007,6640.2,6674.3,6580,6585.2
07/23/2007,6585.2,6624.4,6583.5,6624.4
07/24/2007,6624.4,6624.4,6498.7,6498.7
07/25/2007,6498.7,6533.6,6436.7,6454.3
07/26/2007,6454.3,6474.7,6251.2,6251.2
07/27/2007,6251.2,6315.2,6192.3,6215.2
07/30/2007,6215.2,6256.5,6186.2,6206.1
07/31/2007,6206.1,6361.1,6206.1,6360.1
08/01/2007,6360.1,6360.1,6187.2,6250.6
08/02/2007,6250.6,6319.3,6250.6,6300.3
08/03/2007,6300.3,6333.5,6212.2,6224.3
08/06/2007,6224.3,6245.9,6161.5,6189.1
08/07/2007,6189.1,6308.8,6189.1,6308.8
08/08/2007,6308.8,6406.3,6308.8,6393.9
08/09/2007,6393.9,6393.9,6228,6271.2
08/10/2007,6271.2,6271.2,6038.3,6038.3
08/13/2007,6038.3,6237.8,6038.3,6219
08/14/2007,6219,6264.9,6132.2,6143.5
08/15/2007,6143.5,6143.5,6041.7,6109.3
08/16/2007,6109.3,6109.3,5858.9,5858.9
08/17/2007,5858.9,6134,5821.7,6064.2
08/20/2007,6064.2,6163.4,6064.2,6078.7
08/21/2007,6078.7,6118.9,6031.8,6086.1
08/22/2007,6086.1,6196.6,6086.1,6196
08/23/2007,6196,6287.2,6194.4,6196.9
08/24/2007,6196.9,6232.2,6182.4,6220.1
08/28/2007,6220.1,6220.1,6083.9,6102.2
08/29/2007,6102.2,6137.9,6056.5,6132.2
08/30/2007,6132.2,6220.8,6122.5,6212
08/31/2007,6212,6309.5,6212,6303.3
09/03/2007,6303.3,6334.4,6303.2,6315.2
09/04/2007,6315.2,6378,6274.9,6376.8
09/05/2007,6376.8,6390.5,6264.5,6270.7
09/06/2007,6270.7,6327.3,6217.5,6313.3
09/07/2007,6313.3,6342.7,6179.1,6191.2
09/10/2007,6191.2,6232.1,6123.1,6134.1
09/11/2007,6134.1,6280.7,6134.1,6280.7
09/12/2007,6280.7,6317.1,6232,6306.2
09/13/2007,6306.2,6374.5,6280.2,6363.9
09/14/2007,6363.9,6363.9,6209.1,6289.3
09/17/2007,6289.3,6289.3,6168,6182.8
09/18/2007,6182.8,6298.5,6158.8,6283.3
09/19/2007,6283.3,6512.4,6283.3,6460
09/20/2007,6460,6460,6395.1,6429
09/21/2007,6429,6481.6,6409.9,6456.7
09/24/2007,6456.7,6494.2,6437.3,6465.9
09/25/2007,6465.9,6465.9,6367,6396.9
09/26/2007,6396.9,6484.4,6396.9,6433
09/27/2007,6433,6508,6433,6486.4
09/28/2007,6486.4,6500.4,6411.8,6466.8
10/01/2007,6466.8,6514.5,6419.2,6506.2
10/02/2007,6506.2,6567,6489.6,6500.4
10/03/2007,6500.4,6542.8,6495,6535.2
10/04/2007,6535.2,6593.3,6507.2,6547.9
10/05/2007,6547.9,6605.1,6547.9,6595.8
10/08/2007,6595.8,6605.6,6540.9,6540.9
10/09/2007,6540.9,6625.3,6527.5,6615.4
10/10/2007,6615.4,6633,6587.7,6633
10/11/2007,6633,6730.1,6633,6724.5
10/12/2007,6724.5,6730.7,6660,6730.7
10/15/2007,6730.7,6751.7,6632.1,6644.5
10/16/2007,6644.5,6644.5,6596.3,6614.3
10/17/2007,6614.3,6690.5,6594.9,6677.7
10/18/2007,6677.7,6722,6584.9,6609.4
10/19/2007,6609.4,6615.8,6523.6,6527.9
10/22/2007,6527.9,6527.9,6413.4,6459.3
10/23/2007,6459.3,6562.7,6459.3,6514
10/24/2007,6514,6550.9,6460.9,6482
10/25/2007,6482,6587.6,6482,6576.3
10/26/2007,6576.3,6684.1,6567.1,6661.3
10/29/2007,6661.3,6726.9,6661.3,6706
10/30/2007,6706,6706,6653.8,6659
10/31/2007,6659,6721.6,6636.9,6721.6
11/01/2007,6721.6,6723.7,6549.7,6586.1
11/02/2007,6586.1,6586.1,6483.4,6530.6
11/05/2007,6530.6,6530.6,6420.4,6461.4
11/06/2007,6461.4,6512.1,6456.4,6474.9
11/07/2007,6474.9,6519.2,6381.3,6385.1
11/08/2007,6385.1,6432.3,6290.3,6381.9
11/09/2007,6381.9,6442.9,6268.9,6304.9
11/12/2007,6304.9,6365.2,6268.6,6337.9
11/13/2007,6337.9,6387.4,6279.7,6362.4
11/14/2007,6362.4,6460.8,6362.4,6432.1
11/15/2007,6432.1,6465.4,6335.5,6359.6
11/16/2007,6359.6,6359.6,6283.9,6291.2
11/19/2007,6291.2,6331.7,6120.8,6120.8
11/20/2007,6120.8,6227.7,6078.7,6226.5
11/21/2007,6226.5,6226.5,6041.8,6070.9
11/22/2007,6070.9,6155.3,6026.9,6155.3
11/23/2007,6155.3,6262.1,6153.6,6262.1
11/26/2007,6262.1,6307.8,6180.5,6180.5
11/27/2007,6180.5,6197.1,6061.8,6140.7
11/28/2007,6140.7,6307.4,6109.6,6306.2
11/29/2007,6306.2,6363.5,6273.4,6349.1
11/30/2007,6349.1,6455.8,6334,6432.5
12/03/2007,6432.5,6456.1,6379.9,6386.6
12/04/2007,6386.6,6398.2,6289.3,6315.2
12/05/2007,6315.2,6493.8,6315.2,6493.8
12/06/2007,6493.8,6591.8,6437.8,6485.6
12/07/2007,6485.6,6577.8,6485.6,6554.9
12/10/2007,6554.9,6596.7,6523.7,6565.4
12/11/2007,6565.4,6597.5,6513.4,6536.9
12/12/2007,6536.9,6610.9,6429.5,6559.8
12/13/2007,6559.8,6559.8,6364.2,6364.2
12/14/2007,6364.2,6426.2,6336.7,6397
12/17/2007,6397,6397,6264.3,6277.8
12/18/2007,6277.8,6344.3,6254.5,6279.3
12/19/2007,6279.3,6319.1,6251.8,6284.5
12/20/2007,6284.5,6367.7,6284.5,6345.6
12/21/2007,6345.6,6451.8,6345.6,6434.1
12/24/2007,6434.1,6485.6,6431.2,6479.3
12/27/2007,6479.3,6504.7,6468.7,6497.8
12/28/2007,6497.8,6497.8,6436.8,6476.9
12/31/2007,6476.9,6480.2,6432.8,6456.9
01/02/2008,6456.9,6512.3,6402.6,6416.7
01/03/2008,6416.7,6487.8,6394.6,6479.4
01/04/2008,6479.4,6534.7,6333.2,6348.5
01/07/2008,6348.5,6376.5,6275.2,6335.7
01/08/2008,6335.7,6399.6,6335.7,6356.5
01/09/2008,6356.5,6356.5,6241.8,6272.7
01/10/2008,6272.7,6314.5,6213,6222.7
01/11/2008,6222.7,6251.8,6147,6202
01/14/2008,6202,6247.3,6173,6215.7
01/15/2008,6215.7,6215.7,6025.6,6025.6
01/16/2008,6025.6,6031.5,5908.5,5942.9
01/17/2008,5942.9,6028.4,5895.4,5902.4
01/18/2008,5902.4,6030.9,5856.8,5901.7
01/21/2008,5901.7,5901.7,5571,5578.2
01/22/2008,5578.2,5764,5338.7,5740.1
01/23/2008,5740.1,5844.9,5518.3,5609.3
01/24/2008,5609.3,5882.3,5609.3,5875.8
01/25/2008,5875.8,5973.3,5848.5,5869
01/28/2008,5869,5869,5705.1,5788.9
01/29/2008,5788.9,5885.2,5788.9,5885.2
01/30/2008,5885.2,5885.2,5818.6,5837.3
01/31/2008,5837.3,5899.5,5689.4,5879.8
02/01/2008,5879.8,6044.9,5879.8,6029.2
02/04/2008,6029.2,6071.3,6000.2,6026.2
02/05/2008,6026.2,6026.2,5852.8,5868
02/06/2008,5868,5892.6,5816.4,5875.4
02/07/2008,5875.4,5875.4,5708.8,5724.1
02/08/2008,5724.1,5805.3,5703.1,5784
02/11/2008,5784,5789.6,5681.5,5707.7
02/12/2008,5707.7,5910,5707.7,5910
02/13/2008,5910,5915,5814.8,5880.1
02/14/2008,5880.1,5938.5,5859.4,5879.3
02/15/2008,5879.3,5915,5763.5,5787.6
02/18/2008,5787.6,5951.9,5787.6,5946.6
02/19/2008,5946.6,6033.7,5884.8,5966.9
02/20/2008,5966.9,5966.9,5847.4,5893.6
02/21/2008,5893.6,6004.4,5893.6,5932.2
02/22/2008,5932.2,5970.9,5863.8,5888.5
02/25/2008,5888.5,6011.7,5888.5,5999.5
02/26/2008,5999.5,6092.5,5991.6,6087.4
02/27/2008,6087.4,6104.5,5989,6076.5
02/28/2008,6076.5,6090.8,5960.3,5965.7
02/29/2008,5965.7,5986.2,5859.3,5884.3
03/03/2008,5884.3,5884.3,5770.1,5818.6
03/04/2008,5818.6,5872.9,5719.8,5767.7
03/05/2008,5767.7,5860.5,5763.9,5853.5
03/06/2008,5853.5,5871.1,5753.1,5766.4
03/07/2008,5766.4,5766.4,5655.7,5699.9
03/10/2008,5699.9,5718.8,5616.6,5629.1
03/11/2008,5629.1,5783.4,5629.1,5690.4
03/12/2008,5690.4,5812.7,5690.4,5776.4
03/13/2008,5776.4,5776.4,5628.9,5692.4
03/14/2008,5692.4,5782,5595.8,5631.7
03/17/2008,5631.7,5631.7,5414.4,5414.4
03/18/2008,5414.4,5610,5414.4,5605.8
03/19/2008,5605.8,5653.6,5524.8,5545.6
03/20/2008,5545.6,5545.6,5461.9,5495.2
03/25/2008,5495.2,5704.3,5495.2,5689.1
03/26/2008,5689.1,5689.1,5639.1,5660.4
03/27/2008,5660.4,5735,5650.9,5717.5
03/28/2008,5717.5,5747.2,5673.7,5692.9
03/31/2008,5692.9,5715.1,5585.6,5702.1
04/01/2008,5702.1,5865.8,5670.4,5852.6
04/02/2008,5852.6,5920.1,5827.2,5915.9
04/03/2008,5915.9,5935.2,5864,5891.3
04/04/2008,5891.3,5948,5888,5947.1
04/07/2008,5947.1,6014.8,5947.1,6014.8
04/08/2008,6014.8,6014.8,5942.2,5990.2
04/09/2008,5990.2,6015.6,5947.2,5983.9
04/10/2008,5983.9,6003.2,5881.9,5965.1
04/11/2008,5965.1,6016.3,5866.1,5895.5
04/14/2008,5895.5,5895.5,5827,5831.6
04/15/2008,5831.6,5943.3,5831.6,5906.9
04/16/2008,5906.9,6046.2,5906.9,6046.2
04/17/2008,6046.2,6086.4,5973.9,5980.4
04/18/2008,5980.4,6062.1,5974.3,6056.5
04/21/2008,6056.5,6089.5,6021.2,6053
04/22/2008,6053,6072,6007.5,6034.7
04/23/2008,6034.7,6083.6,5978.8,6083.6
04/24/2008,6083.6,6083.6,5951.9,6050.7
04/25/2008,6050.7,6098.8,6045.5,6091.4
04/28/2008,6091.4,6134.5,6083.5,6090.4
04/29/2008,6090.4,6133.5,6051.6,6089.4
04/30/2008,6089.4,6120.3,6035.8,6087.3
05/01/2008,6087.3,6118.2,6066,6087.3
05/02/2008,6087.3,6223.9,6087.3,6215.5
05/06/2008,6215.5,6233.7,6155.9,6215.2
05/07/2008,6215.2,6275,6214.1,6261
05/08/2008,6256.5,6273.3,6217,6270.8
05/09/2008,6270.8,6270.8,6167.6,6204.7
05/12/2008,6204.7,6251.9,6184.8,6220.6
05/13/2008,6220.6,6268.1,6142.3,6211.9
05/14/2008,6211.9,6253.1,6167.9,6216
05/15/2008,6216,6258.5,6168.8,6251.8
05/16/2008,6251.8,6348.6,6251.8,6304.3
05/19/2008,6304.3,6377,6302.8,6376.5
05/20/2008,6376.5,6376.5,6191.6,6191.6
05/21/2008,6191.6,6257.3,6183.5,6198.1
05/22/2008,6198.1,6226.2,6159.4,6181.6
05/23/2008,6181.6,6182.9,6087.3,6087.3
05/27/2008,6087.3,6141.7,6048.7,6058.5
05/28/2008,6058.5,6122.2,6052.5,6069.6
05/29/2008,6069.6,6130.5,6041.1,6068.1
05/30/2008,6068.1,6111.6,6044.7,6053.5
06/02/2008,6053.5,6060.8,5978.4,6007.6
06/03/2008,6007.6,6059,5993.3,6057.7
06/04/2008,6057.7,6057.7,5933.3,5970.1
06/05/2008,5970.1,6005.1,5941,5995.3
06/06/2008,5995.3,6074.5,5906.5,5906.8
06/09/2008,5906.8,5938.5,5869.6,5877.6
06/10/2008,5877.6,5877.6,5813.4,5827.3
06/11/2008,5827.3,5859.4,5708.3,5723.3
06/12/2008,5723.3,5797.8,5719.8,5790.5
06/13/2008,5790.5,5818.3,5719.5,5802.8
06/16/2008,5802.8,5832.6,5759.6,5794.6
06/17/2008,5794.6,5930.3,5794.6,5861.9
06/18/2008,5861.9,5861.9,5735.4,5756.9
06/19/2008,5756.9,5786.4,5707.2,5708.4
06/20/2008,5708.4,5731.9,5597,5620.8
06/23/2008,5620.8,5679.2,5603.2,5667.2
06/24/2008,5667.2,5693.8,5581.6,5634.7
06/25/2008,5634.7,5669.6,5634.7,5666.1
06/26/2008,5666.1,5666.1,5518.2,5518.2
06/27/2008,5518.2,5555.2,5470.9,5529.9
06/30/2008,5529.9,5625.9,5520.2,5625.9
07/01/2008,5625.9,5625.9,5466.3,5479.9
07/02/2008,5479.9,5566.8,5426.3,5426.3
07/03/2008,5426.3,5490.6,5358.5,5476.6
07/04/2008,5476.6,5490.2,5394,5412.8
07/07/2008,5412.8,5516.4,5400.1,5512.7
07/08/2008,5512.7,5512.7,5358.7,5440.5
07/09/2008,5440.5,5538.2,5440.5,5529.6
07/10/2008,5529.6,5529.6,5392.6,5406.8
07/11/2008,5406.8,5461.8,5261.6,5261.6
07/14/2008,5261.6,5373.2,5261.6,5300.4
07/15/2008,5300.4,5300.4,5119,5171.9
07/16/2008,5171.9,5210.1,5071.1,5150.6
07/17/2008,5150.6,5320.5,5150.6,5286.3
07/18/2008,5286.3,5376.4,5216.6,5376.4
07/21/2008,5376.4,5445.8,5334.6,5404.3
07/22/2008,5404.3,5404.3,5282.8,5364.1
07/23/2008,5364.1,5467.2,5364.1,5449.9
07/24/2008,5449.9,5463.7,5345.1,5362.3
07/25/2008,5362.3,5375.2,5291.4,5352.6
07/28/2008,5352.6,5365.8,5308.4,5312.6
07/29/2008,5312.6,5354.6,5261.4,5319.2
07/30/2008,5319.2,5435.9,5319.2,5420.7
07/31/2008,5420.7,5456.1,5371.3,5411.9
08/01/2008,5411.9,5411.9,5321.3,5354.7
08/04/2008,5354.7,5414.7,5310.3,5320.2
08/05/2008,5320.2,5454.5,5299.7,5454.5
08/06/2008,5454.5,5498.6,5440.1,5486.1
08/07/2008,5486.1,5539.3,5450.9,5477.5
08/08/2008,5477.5,5507.2,5410.8,5489.2
08/11/2008,5489.2,5541.8,5477.7,5541.8
08/12/2008,5541.8,5569.2,5491.3,5534.5
08/13/2008,5534.5,5534.5,5437.1,5448.6
08/14/2008,5448.6,5539.6,5445.6,5497.4
08/15/2008,5497.4,5538.8,5432.2,5454.8
08/18/2008,5454.8,5498.7,5425.3,5450.2
08/19/2008,5450.2,5450.2,5317.1,5320.4
08/20/2008,5320.4,5384.2,5320.4,5371.8
08/21/2008,5371.8,5408,5311.4,5370.2
08/22/2008,5370.2,5505.6,5368,5505.6
08/26/2008,5505.6,5505.6,5369.3,5470.7
08/27/2008,5470.7,5540.8,5434.7,5528.1
08/28/2008,5528.1,5634,5496.9,5601.2
08/29/2008,5601.2,5649.1,5587.4,5636.6
09/01/2008,5636.6,5636.6,5573.8,5602.8
09/02/2008,5602.8,5646.5,5574.9,5620.7
09/03/2008,5620.7,5620.7,5492.1,5499.7
09/04/2008,5499.7,5541.7,5362.1,5362.1
09/05/2008,5362.1,5362.1,5227.6,5240.7
09/08/2008,5240.7,5447.6,5240.7,5446.3
09/09/2008,5446.3,5524.8,5386.9,5415.6
09/10/2008,5415.6,5419.5,5327.8,5366.2
09/11/2008,5366.2,5377.9,5258.1,5318.4
09/12/2008,5318.4,5416.7,5318.4,5416.7
09/15/2008,5416.7,5416.7,5124.9,5204.2
09/16/2008,5204.2,5204.2,4961.2,5025.6
09/17/2008,5025.6,5124.4,4903.3,4912.4
09/18/2008,4912.4,5015.9,4860.7,4880
09/19/2008,4880,5351.2,4857.1,5311.3
09/22/2008,5311.33,5339.25,5236.26,5236.26
09/23/2008,5236.26,5236.26,5076.32,5136.12
09/24/2008,5136.12,5167.36,5087.3,5095.57
09/25/2008,5095.57,5211.64,5060.74,5197.02
09/26/2008,5197.02,5197.02,5057.33,5088.47
09/29/2008,5088.47,5088.47,4818.77,4818.77
09/30/2008,4818.77,4953.4,4671.02,4902.45
10/01/2008,4902.45,5012.24,4891.46,4959.59
10/02/2008,4959.59,5052,4862.11,4870.34
10/03/2008,4870.34,5003.9,4832.1,4980.25
10/06/2008,4980.25,4980.25,4549.66,4589.19
10/07/2008,4589.19,4745.01,4517.47,4605.22
10/08/2008,4605.22,4654.18,4245.29,4366.69
10/09/2008,4366.69,4512.45,4274.4,4313.8
10/10/2008,4313.8,4313.8,3873.99,3932.06
10/13/2008,3932.06,4256.9,3932.06,4256.9
10/14/2008,4256.9,4534.35,4256.9,4394.21
10/15/2008,4394.21,4394.21,4051.98,4079.59
10/16/2008,4079.59,4079.59,3808.11,3861.39
10/17/2008,3861.39,4077.58,3861.29,4063.01
10/20/2008,4063.01,4282.67,4063.01,4282.67
10/21/2008,4282.67,4347.69,4212.37,4229.73
10/22/2008,4229.73,4229.73,4031.79,4040.89
10/23/2008,4040.89,4108.36,3927.57,4087.83
10/24/2008,4087.83,4087.83,3715.24,3883.36
10/27/2008,3883.36,3911.61,3665.21,3852.59
10/28/2008,3852.59,4034.02,3847.55,3926.38
10/29/2008,3926.38,4242.54,3926.38,4242.54
10/30/2008,4242.54,4352.47,4200.24,4291.65
10/31/2008,4291.65,4383.9,4195.15,4377.34
11/03/2008,4377.34,4443.28,4348.29,4443.28
11/04/2008,4443.28,4639.5,4404.2,4639.5
11/05/2008,4639.5,4639.5,4495.7,4530.73
11/06/2008,4530.73,4530.73,4260.26,4272.41
11/07/2008,4272.41,4408.1,4263.78,4364.96
11/10/2008,4364.96,4524.87,4364.96,4403.92
11/11/2008,4403.92,4403.92,4231.49,4246.69
11/12/2008,4246.69,4333.37,4134.51,4182.02
11/13/2008,4182.02,4198.67,4079.62,4169.21
11/14/2008,4169.21,4342.29,4169.21,4232.97
11/17/2008,4232.97,4236.41,4110.68,4132.16
11/18/2008,4132.16,4208.55,4033.4,4208.55
11/19/2008,4208.55,4213.2,3999.13,4005.68
11/20/2008,4005.68,4005.68,3812.19,3874.99
11/21/2008,3874.99,3946.67,3734.07,3780.96
11/24/2008,3780.96,4153.08,3780.96,4152.96
11/25/2008,4152.96,4268.34,4069.34,4171.25
11/26/2008,4171.25,4198.74,4050.67,4152.69
11/27/2008,4152.69,4241.7,4152.69,4226.1
11/28/2008,4226.1,4288.01,4192.46,4288.01
12/01/2008,4288.01,4288.01,4038.45,4065.49
12/02/2008,4065.49,4137.11,3973.26,4122.86
12/03/2008,4122.86,4190.93,4042.31,4169.96
12/04/2008,4169.96,4261.07,4090.04,4163.61
12/05/2008,4163.61,4163.61,4002.21,4049.37
12/08/2008,4049.37,4318,4049.37,4300.06
12/09/2008,4300.06,4412.96,4232.62,4381.26
12/10/2008,4381.26,4407.13,4329.95,4367.28
12/11/2008,4367.28,4430.28,4307.83,4388.69
12/12/2008,4388.69,4388.69,4201.86,4280.35
12/15/2008,4280.35,4340.7,4238.87,4277.56
12/16/2008,4277.56,4330.13,4246.1,4309.08
12/17/2008,4309.08,4341.12,4231.13,4324.19
12/18/2008,4324.19,4352.68,4282.6,4330.66
12/19/2008,4330.66,4330.66,4200.71,4286.93
12/22/2008,4286.93,4305.43,4219.82,4249.16
12/23/2008,4249.16,4307.09,4244.17,4255.98
12/24/2008,4255.98,4255.98,4205.18,4216.59
12/29/2008,4216.59,4326.25,4216.59,4319.35
12/30/2008,4319.35,4406.07,4319.35,4392.68
12/31/2008,4392.68,4456.19,4392.68,4434.17
01/02/2009,4434.17,4561.79,4430.02,4561.79
01/05/2009,4561.79,4618.11,4520.76,4579.64
01/06/2009,4579.64,4675.68,4562.01,4638.92
01/07/2009,4638.92,4638.92,4477.99,4507.51
01/08/2009,4507.51,4514.71,4410.48,4505.37
01/09/2009,4505.37,4534.81,4431.88,4448.54
01/12/2009,4448.54,4471.34,4402.29,4426.19
01/13/2009,4426.19,4426.19,4321.34,4399.15
01/14/2009,4399.15,4426.47,4115.43,4180.64
01/15/2009,4180.64,4199.39,4090.87,4121.11
01/16/2009,4121.11,4251.68,4121.11,4147.06
01/19/2009,4147.06,4251.92,4032.39,4108.47
01/20/2009,4108.47,4184.25,4060.57,4091.4
01/21/2009,4091.4,4112.84,4001.35,4059.88
01/22/2009,4059.88,4153.88,4046.37,4052.23
01/23/2009,4052.23,4070.75,3956.67,4052.47
01/26/2009,4052.47,4225.21,4039.41,4209.01
01/27/2009,4209.01,4211.03,4130.79,4194.41
01/28/2009,4194.41,4317.61,4194.41,4295.2
01/29/2009,4295.2,4295.2,4147.7,4190.11
01/30/2009,4190.11,4228,4125.2,4149.64
02/02/2009,4149.64,4149.64,4036.93,4077.78
02/03/2009,4077.78,4173.24,4043.37,4164.46
02/04/2009,4164.46,4262.73,4160.43,4228.6
02/05/2009,4228.6,4235.28,4133.52,4228.93
02/06/2009,4228.93,4330.73,4225.62,4291.87
02/09/2009,4291.87,4333.97,4244.04,4307.61
02/10/2009,4307.61,4309.49,4210.46,4213.08
02/11/2009,4213.08,4244.53,4182.1,4234.26
02/12/2009,4234.26,4234.26,4135.07,4202.24
02/13/2009,4202.24,4291.57,4168.01,4189.59
02/16/2009,4189.59,4189.59,4127.26,4134.75
02/17/2009,4134.75,4134.75,3995.39,4034.13
02/18/2009,4034.13,4056.48,3938.12,4006.83
02/19/2009,4006.83,4045.2,3983.91,4018.37
02/20/2009,4018.37,4018.37,3877.76,3889.06
02/23/2009,3889.06,3959.98,3844.9,3850.73
02/24/2009,3850.73,3852.25,3772.45,3816.44
02/25/2009,3852.6,3884.06,3803.92,3848.98
02/26/2009,3848.98,3948.22,3848.98,3915.64
02/27/2009,3915.64,3915.64,3760.7,3830.09
03/02/2009,3830.09,3830.09,3625.83,3625.83
03/03/2009,3625.83,3676.86,3497.27,3512.09
03/04/2009,3512.09,3649.5,3512.09,3645.87
03/05/2009,3645.87,3645.87,3526.41,3529.86
03/06/2009,3529.86,3590.22,3492.1,3530.73
03/09/2009,3530.73,3564.75,3460.71,3542.4
03/10/2009,3542.4,3726.31,3516.3,3715.23
03/11/2009,3715.23,3763.24,3652.01,3693.81
03/12/2009,3693.81,3725.6,3616.5,3712.06
03/13/2009,3712.06,3816.02,3712.06,3753.68
03/16/2009,3753.68,3863.99,3753.68,3863.99
03/17/2009,3863.99,3863.99,3793.13,3857.1
03/18/2009,3857.1,3901.65,3768.5,3804.99
03/19/2009,3804.99,3912.64,3793.7,3816.93
03/20/2009,3816.93,3854.87,3777.73,3842.85
03/23/2009,3842.85,3978.6,3842.85,3952.81
03/24/2009,3952.81,3992.42,3878.42,3911.46
03/25/2009,3911.46,3939.16,3852.96,3900.25
03/26/2009,3900.25,3929.54,3877.79,3925.2
03/27/2009,3925.2,3950.32,3877.55,3898.85
03/30/2009,3898.85,3898.85,3762.91,3762.91
03/31/2009,3762.91,3930.62,3762.91,3926.14
04/01/2009,3926.14,3972.68,3838.22,3955.61
04/02/2009,3955.61,4137.85,3955.61,4124.97
04/03/2009,4124.97,4132.93,4015.59,4029.67
04/06/2009,4029.67,4097.17,3959.6,3993.54
04/07/2009,3993.54,4039.52,3909.88,3930.52
04/08/2009,3930.52,3940.42,3876.11,3925.52
04/09/2009,3925.52,3986.28,3911.99,3983.71
04/14/2009,3983.71,4039.67,3939.61,3988.99
04/15/2009,3988.99,4023.35,3941.61,3968.4
04/16/2009,3968.4,4052.98,3963.57,4052.98
04/17/2009,4052.98,4114.32,4043.21,4092.8
04/20/2009,4092.8,4112.75,3962.87,3990.86
04/21/2009,3990.86,4019.16,3897.25,3987.46
04/22/2009,3987.46,4036.03,3948.22,4030.66
04/23/2009,4030.66,4082.31,3999.06,4018.23
04/24/2009,4018.23,4155.99,4018.23,4155.99
04/27/2009,4155.99,4179.17,4088.67,4167.01
04/28/2009,4167.01,4167.01,4058.73,4096.4
04/29/2009,4096.4,4193.32,4089.46,4189.59
04/30/2009,4189.59,4293.63,4189.59,4243.71
05/01/2009,4243.71,4251.57,4210.75,4243.22
05/05/2009,4243.22,4375.35,4243.22,4336.94
05/06/2009,4336.94,4437.61,4317.05,4396.49
05/07/2009,4396.49,4520.82,4380.27,4398.68
05/08/2009,4398.68,4487.5,4398.68,4462.09
05/11/2009,4462.09,4470.05,4401.52,4435.5
05/12/2009,4435.5,4457.46,4397.41,4425.54
05/13/2009,4425.54,4447.96,4328.17,4331.37
05/14/2009,4331.37,4371.28,4295.19,4362.58
05/15/2009,4362.58,4400.72,4317.23,4348.11
05/18/2009,4348.11,4446.45,4307.72,4446.45
05/19/2009,4446.45,4512.7,4445.48,4482.25
05/20/2009,4482.25,4504.2,4445.09,4468.41
