Date,Open,High,Low,Close,Adj Close,Volume
15/03/1994,1418.619995,1418.619995,1418.619995,1418.619995,1418.619995,0
16/03/1994,1414.77002,1414.77002,1414.77002,1414.77002,1414.77002,0
17/03/1994,1417.329956,1417.329956,1417.329956,1417.329956,1417.329956,0
18/03/1994,1404.369995,1404.369995,1404.369995,1404.369995,1404.369995,0
21/03/1994,1391.959961,1391.959961,1391.959961,1391.959961,1391.959961,0
22/03/1994,1390.01001,1390.01001,1390.01001,1390.01001,1390.01001,0
23/03/1994,1397.119995,1397.119995,1397.119995,1397.119995,1397.119995,0
24/03/1994,1383.469971,1383.469971,1383.469971,1383.469971,1383.469971,0
25/03/1994,1369.599976,1369.599976,1369.599976,1369.599976,1369.599976,0
28/03/1994,1385.359985,1385.359985,1385.359985,1385.359985,1385.359985,0
29/03/1994,1383,1383,1383,1383,1383,0
30/03/1994,1367.859985,1367.859985,1367.859985,1367.859985,1367.859985,0
31/03/1994,1365.73999,1365.73999,1365.73999,1365.73999,1365.73999,0
01/04/1994,1368.119995,1368.119995,1368.119995,1368.119995,1368.119995,0
04/04/1994,1364.650024,1364.650024,1364.650024,1364.650024,1364.650024,0
05/04/1994,1373.5,1373.5,1373.5,1373.5,1373.5,0
06/04/1994,1394.060059,1394.060059,1394.060059,1394.060059,1394.060059,0
07/04/1994,1399.859985,1399.859985,1399.859985,1399.859985,1399.859985,0
08/04/1994,1407.449951,1407.449951,1407.449951,1407.449951,1407.449951,0
11/04/1994,1425.689941,1425.689941,1425.689941,1425.689941,1425.689941,0
12/04/1994,1429.359985,1429.359985,1429.359985,1429.359985,1429.359985,0
13/04/1994,1425.170044,1425.170044,1425.170044,1425.170044,1425.170044,0
14/04/1994,1417.48999,1417.48999,1417.48999,1417.48999,1417.48999,0
15/04/1994,1424.73999,1424.73999,1424.73999,1424.73999,1424.73999,0
18/04/1994,1421.75,1421.75,1421.75,1421.75,1421.75,0
19/04/1994,1400.290039,1400.290039,1400.290039,1400.290039,1400.290039,0
20/04/1994,1396.540039,1396.540039,1396.540039,1396.540039,1396.540039,0
21/04/1994,1393.579956,1393.579956,1393.579956,1393.579956,1393.579956,0
22/04/1994,1415.97998,1415.97998,1415.97998,1415.97998,1415.97998,0
25/04/1994,1408.349976,1408.349976,1408.349976,1408.349976,1408.349976,0
26/04/1994,1427.079956,1427.079956,1427.079956,1427.079956,1427.079956,0
27/04/1994,1436.47998,1436.47998,1436.47998,1436.47998,1436.47998,0
28/04/1994,1431.790039,1431.790039,1431.790039,1431.790039,1431.790039,0
29/04/1994,1427.369995,1427.369995,1427.369995,1427.369995,1427.369995,0
02/05/1994,1432.209961,1432.209961,1432.209961,1432.209961,1432.209961,0
03/05/1994,1428.689941,1428.689941,1428.689941,1428.689941,1428.689941,0
04/05/1994,1414.589966,1414.589966,1414.589966,1414.589966,1414.589966,0
05/05/1994,1414.680054,1414.680054,1414.680054,1414.680054,1414.680054,0
06/05/1994,1425.01001,1425.01001,1425.01001,1425.01001,1425.01001,0
09/05/1994,1413.349976,1413.349976,1413.349976,1413.349976,1413.349976,0
10/05/1994,1429.209961,1429.209961,1429.209961,1429.209961,1429.209961,0
11/05/1994,1431.47998,1431.47998,1431.47998,1431.47998,1431.47998,0
12/05/1994,1433.569946,1433.569946,1433.569946,1433.569946,1433.569946,0
13/05/1994,1437.290039,1437.290039,1437.290039,1437.290039,1437.290039,0
16/05/1994,1437.630005,1437.630005,1437.630005,1437.630005,1437.630005,0
17/05/1994,1440.050049,1440.050049,1440.050049,1440.050049,1440.050049,0
18/05/1994,1441.329956,1441.329956,1441.329956,1441.329956,1441.329956,0
19/05/1994,1434.040039,1434.040039,1434.040039,1434.040039,1434.040039,0
20/05/1994,1425.530029,1425.530029,1425.530029,1425.530029,1425.530029,0
23/05/1994,1421,1421,1421,1421,1421,0
24/05/1994,1400.810059,1400.810059,1400.810059,1400.810059,1400.810059,0
25/05/1994,1381.180054,1381.180054,1381.180054,1381.180054,1381.180054,0
26/05/1994,1371.97998,1371.97998,1371.97998,1371.97998,1371.97998,0
27/05/1994,1365.660034,1365.660034,1365.660034,1365.660034,1365.660034,0
30/05/1994,1363.290039,1363.290039,1363.290039,1363.290039,1363.290039,0
31/05/1994,1358.73999,1358.73999,1358.73999,1358.73999,1358.73999,0
01/06/1994,1348.310059,1348.310059,1348.310059,1348.310059,1348.310059,0
02/06/1994,1355,1355,1355,1355,1355,0
03/06/1994,1364.099976,1364.099976,1364.099976,1364.099976,1364.099976,0
06/06/1994,1372.670044,1372.670044,1372.670044,1372.670044,1372.670044,0
07/06/1994,1364.900024,1364.900024,1364.900024,1364.900024,1364.900024,0
08/06/1994,1370.329956,1370.329956,1370.329956,1370.329956,1370.329956,0
09/06/1994,1362.819946,1362.819946,1362.819946,1362.819946,1362.819946,0
10/06/1994,1368.069946,1368.069946,1368.069946,1368.069946,1368.069946,0
13/06/1994,1347.579956,1347.579956,1347.579956,1347.579956,1347.579956,0
14/06/1994,1339.280029,1339.280029,1339.280029,1339.280029,1339.280029,0
15/06/1994,1334.640015,1334.640015,1334.640015,1334.640015,1334.640015,0
16/06/1994,1320.829956,1320.829956,1320.829956,1320.829956,1320.829956,0
17/06/1994,1315.609985,1315.609985,1315.609985,1315.609985,1315.609985,0
20/06/1994,1278.380005,1278.380005,1278.380005,1278.380005,1278.380005,0
21/06/1994,1272,1272,1272,1272,1272,0
22/06/1994,1285.930054,1285.930054,1285.930054,1285.930054,1285.930054,0
23/06/1994,1306.640015,1306.640015,1306.640015,1306.640015,1306.640015,0
24/06/1994,1290.51001,1290.51001,1290.51001,1290.51001,1290.51001,0
27/06/1994,1278.800049,1278.800049,1278.800049,1278.800049,1278.800049,0
28/06/1994,1289.219971,1289.219971,1289.219971,1289.219971,1289.219971,0
29/06/1994,1299.5,1299.5,1299.5,1299.5,1299.5,0
30/06/1994,1284.599976,1284.599976,1284.599976,1284.599976,1284.599976,0
01/07/1994,1286.27002,1286.27002,1286.27002,1286.27002,1286.27002,0
04/07/1994,1288.939941,1288.939941,1288.939941,1288.939941,1288.939941,0
05/07/1994,1286.050049,1286.050049,1286.050049,1286.050049,1286.050049,0
06/07/1994,1287.280029,1287.280029,1287.280029,1287.280029,1287.280029,0
07/07/1994,1292,1292,1292,1292,1292,0
08/07/1994,1297.599976,1297.599976,1297.599976,1297.599976,1297.599976,0
11/07/1994,1307.310059,1307.310059,1307.310059,1307.310059,1307.310059,0
12/07/1994,1297.310059,1297.310059,1297.310059,1297.310059,1297.310059,0
13/07/1994,1310.640015,1310.640015,1310.640015,1310.640015,1310.640015,0
14/07/1994,1314,1314,1314,1314,1314,0
15/07/1994,1327.150024,1327.150024,1327.150024,1327.150024,1327.150024,0
18/07/1994,1338.189941,1338.189941,1338.189941,1338.189941,1338.189941,0
19/07/1994,1354.189941,1354.189941,1354.189941,1354.189941,1354.189941,0
20/07/1994,1353.319946,1353.319946,1353.319946,1353.319946,1353.319946,0
21/07/1994,1354.420044,1354.420044,1354.420044,1354.420044,1354.420044,0
22/07/1994,1367.050049,1367.050049,1367.050049,1367.050049,1367.050049,0
25/07/1994,1366.359985,1366.359985,1366.359985,1366.359985,1366.359985,0
26/07/1994,1370.810059,1370.810059,1370.810059,1370.810059,1370.810059,0
27/07/1994,1360.050049,1360.050049,1360.050049,1360.050049,1360.050049,0
28/07/1994,1357.619995,1357.619995,1357.619995,1357.619995,1357.619995,0
29/07/1994,1373.599976,1373.599976,1373.599976,1373.599976,1373.599976,0
01/08/1994,1380.359985,1380.359985,1380.359985,1380.359985,1380.359985,0
02/08/1994,1398.23999,1398.23999,1398.23999,1398.23999,1398.23999,0
03/08/1994,1401.790039,1401.790039,1401.790039,1401.790039,1401.790039,0
04/08/1994,1396.719971,1396.719971,1396.719971,1396.719971,1396.719971,0
05/08/1994,1397.48999,1397.48999,1397.48999,1397.48999,1397.48999,0
08/08/1994,1396.939941,1396.939941,1396.939941,1396.939941,1396.939941,0
09/08/1994,1381.630005,1381.630005,1381.630005,1381.630005,1381.630005,0
10/08/1994,1373.030029,1373.030029,1373.030029,1373.030029,1373.030029,0
11/08/1994,1369.939941,1369.939941,1369.939941,1369.939941,1369.939941,0
12/08/1994,1350.680054,1350.680054,1350.680054,1350.680054,1350.680054,0
15/08/1994,1353.01001,1353.01001,1353.01001,1353.01001,1353.01001,0
16/08/1994,1355.390015,1355.390015,1355.390015,1355.390015,1355.390015,0
17/08/1994,1363.02002,1363.02002,1363.02002,1363.02002,1363.02002,0
18/08/1994,1352.48999,1352.48999,1352.48999,1352.48999,1352.48999,0
19/08/1994,1352.219971,1352.219971,1352.219971,1352.219971,1352.219971,0
22/08/1994,1341.660034,1341.660034,1341.660034,1341.660034,1341.660034,0
23/08/1994,1347,1347,1347,1347,1347,0
24/08/1994,1356.089966,1356.089966,1356.089966,1356.089966,1356.089966,0
25/08/1994,1369.089966,1369.089966,1369.089966,1369.089966,1369.089966,0
26/08/1994,1383.310059,1383.310059,1383.310059,1383.310059,1383.310059,0
29/08/1994,1397.069946,1397.069946,1397.069946,1397.069946,1397.069946,0
30/08/1994,1394.680054,1394.680054,1394.680054,1394.680054,1394.680054,0
31/08/1994,1397.119995,1397.119995,1397.119995,1397.119995,1397.119995,0
01/09/1994,1384,1384,1384,1384,1384,0
02/09/1994,1383.880005,1383.880005,1383.880005,1383.880005,1383.880005,0
05/09/1994,1368.689941,1368.689941,1368.689941,1368.689941,1368.689941,0
06/09/1994,1354.660034,1354.660034,1354.660034,1354.660034,1354.660034,0
07/09/1994,1359.5,1359.5,1359.5,1359.5,1359.5,0
08/09/1994,1367.160034,1367.160034,1367.160034,1367.160034,1367.160034,0
09/09/1994,1362.969971,1362.969971,1362.969971,1362.969971,1362.969971,0
12/09/1994,1352.290039,1352.290039,1352.290039,1352.290039,1352.290039,0
13/09/1994,1350.939941,1350.939941,1350.939941,1350.939941,1350.939941,0
14/09/1994,1343.459961,1343.459961,1343.459961,1343.459961,1343.459961,0
15/09/1994,1351.449951,1351.449951,1351.449951,1351.449951,1351.449951,0
16/09/1994,1342.280029,1342.280029,1342.280029,1342.280029,1342.280029,0
19/09/1994,1332.829956,1332.829956,1332.829956,1332.829956,1332.829956,0
20/09/1994,1321.609985,1321.609985,1321.609985,1321.609985,1321.609985,0
21/09/1994,1319.689941,1319.689941,1319.689941,1319.689941,1319.689941,0
22/09/1994,1314.589966,1314.589966,1314.589966,1314.589966,1314.589966,0
23/09/1994,1327.589966,1327.589966,1327.589966,1327.589966,1327.589966,0
26/09/1994,1319.290039,1319.290039,1319.290039,1319.290039,1319.290039,0
27/09/1994,1317.97998,1317.97998,1317.97998,1317.97998,1317.97998,0
28/09/1994,1329.130005,1329.130005,1329.130005,1329.130005,1329.130005,0
29/09/1994,1312.48999,1312.48999,1312.48999,1312.48999,1312.48999,0
30/09/1994,1302.530029,1302.530029,1302.530029,1302.530029,1302.530029,0
03/10/1994,1292.050049,1292.050049,1292.050049,1292.050049,1292.050049,0
04/10/1994,1291.810059,1291.810059,1291.810059,1291.810059,1291.810059,0
05/10/1994,1268.619995,1268.619995,1268.619995,1268.619995,1268.619995,0
06/10/1994,1269.73999,1269.73999,1269.73999,1269.73999,1269.73999,0
07/10/1994,1268.869995,1268.869995,1268.869995,1268.869995,1268.869995,0
10/10/1994,1296.609985,1296.609985,1296.609985,1296.609985,1296.609985,0
11/10/1994,1316.560059,1316.560059,1316.560059,1316.560059,1316.560059,0
12/10/1994,1319.51001,1319.51001,1319.51001,1319.51001,1319.51001,0
13/10/1994,1333.209961,1333.209961,1333.209961,1333.209961,1333.209961,0
14/10/1994,1334.829956,1334.829956,1334.829956,1334.829956,1334.829956,0
17/10/1994,1326.099976,1326.099976,1326.099976,1326.099976,1326.099976,0
18/10/1994,1317.48999,1317.48999,1317.48999,1317.48999,1317.48999,0
19/10/1994,1304.880005,1304.880005,1304.880005,1304.880005,1304.880005,0
20/10/1994,1308.150024,1308.150024,1308.150024,1308.150024,1308.150024,0
21/10/1994,1289.339966,1289.339966,1289.339966,1289.339966,1289.339966,0
24/10/1994,1291.23999,1291.23999,1291.23999,1291.23999,1291.23999,0
25/10/1994,1275.359985,1275.359985,1275.359985,1275.359985,1275.359985,0
26/10/1994,1285.209961,1285.209961,1285.209961,1285.209961,1285.209961,0
27/10/1994,1289.75,1289.75,1289.75,1289.75,1289.75,0
28/10/1994,1312.51001,1312.51001,1312.51001,1312.51001,1312.51001,0
31/10/1994,1327.670044,1327.670044,1327.670044,1327.670044,1327.670044,0
01/11/1994,1321.829956,1321.829956,1321.829956,1321.829956,1321.829956,0
02/11/1994,1304.800049,1304.800049,1304.800049,1304.800049,1304.800049,0
03/11/1994,1315.170044,1315.170044,1315.170044,1315.170044,1315.170044,0
04/11/1994,1321.160034,1321.160034,1321.160034,1321.160034,1321.160034,0
07/11/1994,1305.869995,1305.869995,1305.869995,1305.869995,1305.869995,0
08/11/1994,1312.150024,1312.150024,1312.150024,1312.150024,1312.150024,0
09/11/1994,1331.689941,1331.689941,1331.689941,1331.689941,1331.689941,0
10/11/1994,1328.050049,1328.050049,1328.050049,1328.050049,1328.050049,0
11/11/1994,1326,1326,1326,1326,1326,0
14/11/1994,1329.469971,1329.469971,1329.469971,1329.469971,1329.469971,0
15/11/1994,1344.609985,1344.609985,1344.609985,1344.609985,1344.609985,0
16/11/1994,1337.76001,1337.76001,1337.76001,1337.76001,1337.76001,0
17/11/1994,1330.839966,1330.839966,1330.839966,1330.839966,1330.839966,0
18/11/1994,1328.5,1328.5,1328.5,1328.5,1328.5,0
21/11/1994,1332.02002,1332.02002,1332.02002,1332.02002,1332.02002,0
22/11/1994,1314.209961,1314.209961,1314.209961,1314.209961,1314.209961,0
23/11/1994,1295.050049,1295.050049,1295.050049,1295.050049,1295.050049,0
24/11/1994,1312.349976,1312.349976,1312.349976,1312.349976,1312.349976,0
25/11/1994,1313.969971,1313.969971,1313.969971,1313.969971,1313.969971,0
28/11/1994,1319.310059,1319.310059,1319.310059,1319.310059,1319.310059,0
29/11/1994,1313.829956,1313.829956,1313.829956,1313.829956,1313.829956,0
30/11/1994,1323.349976,1323.349976,1323.349976,1323.349976,1323.349976,0
01/12/1994,1321.319946,1321.319946,1321.319946,1321.319946,1321.319946,0
02/12/1994,1325.699951,1325.699951,1325.699951,1325.699951,1325.699951,0
05/12/1994,1334.170044,1334.170044,1334.170044,1334.170044,1334.170044,0
06/12/1994,1322.52002,1322.52002,1322.52002,1322.52002,1322.52002,0
07/12/1994,1322.219971,1322.219971,1322.219971,1322.219971,1322.219971,0
08/12/1994,1316.920044,1316.920044,1316.920044,1316.920044,1316.920044,0
09/12/1994,1305.130005,1305.130005,1305.130005,1305.130005,1305.130005,0
12/12/1994,1296.02002,1296.02002,1296.02002,1296.02002,1296.02002,0
13/12/1994,1293.5,1293.5,1293.5,1293.5,1293.5,0
14/12/1994,1299.73999,1299.73999,1299.73999,1299.73999,1299.73999,0
15/12/1994,1306.209961,1306.209961,1306.209961,1306.209961,1306.209961,0
16/12/1994,1312.170044,1312.170044,1312.170044,1312.170044,1312.170044,0
19/12/1994,1314.23999,1314.23999,1314.23999,1314.23999,1314.23999,0
20/12/1994,1315.119995,1315.119995,1315.119995,1315.119995,1315.119995,0
21/12/1994,1325.52002,1325.52002,1325.52002,1325.52002,1325.52002,0
22/12/1994,1330.98999,1330.98999,1330.98999,1330.98999,1330.98999,0
23/12/1994,1331.540039,1331.540039,1331.540039,1331.540039,1331.540039,0
26/12/1994,1334.140015,1334.140015,1334.140015,1334.140015,1334.140015,0
27/12/1994,1337.810059,1337.810059,1337.810059,1337.810059,1337.810059,0
28/12/1994,1341.660034,1341.660034,1341.660034,1341.660034,1341.660034,0
29/12/1994,1312.900024,1312.900024,1312.900024,1312.900024,1312.900024,0
30/12/1994,1320.589966,1320.589966,1320.589966,1320.589966,1320.589966,0
02/01/1995,1315.75,1315.75,1315.75,1315.75,1315.75,0
03/01/1995,1317.339966,1317.339966,1317.339966,1317.339966,1317.339966,0
04/01/1995,1318.640015,1318.640015,1318.640015,1318.640015,1318.640015,0
05/01/1995,1308.530029,1308.530029,1308.530029,1308.530029,1308.530029,0
06/01/1995,1310.150024,1310.150024,1310.150024,1310.150024,1310.150024,0
09/01/1995,1304.47998,1304.47998,1304.47998,1304.47998,1304.47998,0
10/01/1995,1301.75,1301.75,1301.75,1301.75,1301.75,0
11/01/1995,1298.689941,1298.689941,1298.689941,1298.689941,1298.689941,0
12/01/1995,1300.27002,1300.27002,1300.27002,1300.27002,1300.27002,0
13/01/1995,1303.130005,1303.130005,1303.130005,1303.130005,1303.130005,0
16/01/1995,1322.540039,1322.540039,1322.540039,1322.540039,1322.540039,0
17/01/1995,1317.969971,1317.969971,1317.969971,1317.969971,1317.969971,0
18/01/1995,1315.890015,1315.890015,1315.890015,1315.890015,1315.890015,0
19/01/1995,1319.01001,1319.01001,1319.01001,1319.01001,1319.01001,0
20/01/1995,1305.780029,1305.780029,1305.780029,1305.780029,1305.780029,0
23/01/1995,1288.910034,1288.910034,1288.910034,1288.910034,1288.910034,0
24/01/1995,1292.01001,1292.01001,1292.01001,1292.01001,1292.01001,0
25/01/1995,1294.98999,1294.98999,1294.98999,1294.98999,1294.98999,0
26/01/1995,1305.390015,1305.390015,1305.390015,1305.390015,1305.390015,0
27/01/1995,1306.550049,1306.550049,1306.550049,1306.550049,1306.550049,0
30/01/1995,1306.72998,1306.72998,1306.72998,1306.72998,1306.72998,0
31/01/1995,1296.709961,1296.709961,1296.709961,1296.709961,1296.709961,0
01/02/1995,1314.579956,1314.579956,1314.579956,1314.579956,1314.579956,0
02/02/1995,1314.109985,1314.109985,1314.109985,1314.109985,1314.109985,0
03/02/1995,1325.199951,1325.199951,1325.199951,1325.199951,1325.199951,0
06/02/1995,1339.400024,1339.400024,1339.400024,1339.400024,1339.400024,0
07/02/1995,1337.859985,1337.859985,1337.859985,1337.859985,1337.859985,0
08/02/1995,1334.619995,1334.619995,1334.619995,1334.619995,1334.619995,0
09/02/1995,1343.660034,1343.660034,1343.660034,1343.660034,1343.660034,0
10/02/1995,1348.099976,1348.099976,1348.099976,1348.099976,1348.099976,0
13/02/1995,1340.689941,1340.689941,1340.689941,1340.689941,1340.689941,0
14/02/1995,1344.599976,1344.599976,1344.599976,1344.599976,1344.599976,0
15/02/1995,1346.27002,1346.27002,1346.27002,1346.27002,1346.27002,0
16/02/1995,1331.420044,1331.420044,1331.420044,1331.420044,1331.420044,0
17/02/1995,1329.810059,1329.810059,1329.810059,1329.810059,1329.810059,0
20/02/1995,1319.099976,1319.099976,1319.099976,1319.099976,1319.099976,0
21/02/1995,1319.050049,1319.050049,1319.050049,1319.050049,1319.050049,0
22/02/1995,1314.359985,1314.359985,1314.359985,1314.359985,1314.359985,0
23/02/1995,1325.849976,1325.849976,1325.849976,1325.849976,1325.849976,0
24/02/1995,1321.920044,1321.920044,1321.920044,1321.920044,1321.920044,0
27/02/1995,1313.540039,1313.540039,1313.540039,1313.540039,1313.540039,0
28/02/1995,1312.780029,1312.780029,1312.780029,1312.780029,1312.780029,0
01/03/1995,1322.619995,1322.619995,1322.619995,1322.619995,1322.619995,0
02/03/1995,1321.780029,1321.780029,1321.780029,1321.780029,1321.780029,0
03/03/1995,1316.189941,1316.189941,1316.189941,1316.189941,1316.189941,0
06/03/1995,1304.050049,1304.050049,1304.050049,1304.050049,1304.050049,0
07/03/1995,1296.319946,1296.319946,1296.319946,1296.319946,1296.319946,0
08/03/1995,1282.349976,1282.349976,1282.349976,1282.349976,1282.349976,0
09/03/1995,1274.569946,1274.569946,1274.569946,1274.569946,1274.569946,0
10/03/1995,1282.26001,1282.26001,1282.26001,1282.26001,1282.26001,0
13/03/1995,1275.459961,1275.459961,1275.459961,1275.459961,1275.459961,0
14/03/1995,1287.849976,1287.849976,1287.849976,1287.849976,1287.849976,0
15/03/1995,1285.040039,1285.040039,1285.040039,1285.040039,1285.040039,0
16/03/1995,1289.060059,1289.060059,1289.060059,1289.060059,1289.060059,0
17/03/1995,1305.290039,1305.290039,1305.290039,1305.290039,1305.290039,0
20/03/1995,1303.910034,1303.910034,1303.910034,1303.910034,1303.910034,0
21/03/1995,1301.410034,1301.410034,1301.410034,1301.410034,1301.410034,0
22/03/1995,1303.800049,1303.800049,1303.800049,1303.800049,1303.800049,0
23/03/1995,1280.089966,1280.089966,1280.089966,1280.089966,1280.089966,0
24/03/1995,1284.27002,1284.27002,1284.27002,1284.27002,1284.27002,0
27/03/1995,1295.5,1295.5,1295.5,1295.5,1295.5,0
28/03/1995,1285.680054,1285.680054,1285.680054,1285.680054,1285.680054,0
29/03/1995,1288.75,1288.75,1288.75,1288.75,1288.75,0
30/03/1995,1307.449951,1307.449951,1307.449951,1307.449951,1307.449951,0
31/03/1995,1300.130005,1300.130005,1300.130005,1300.130005,1300.130005,0
03/04/1995,1298.180054,1298.180054,1298.180054,1298.180054,1298.180054,0
04/04/1995,1312.51001,1312.51001,1312.51001,1312.51001,1312.51001,0
05/04/1995,1314.910034,1314.910034,1314.910034,1314.910034,1314.910034,0
06/04/1995,1322.25,1322.25,1322.25,1322.25,1322.25,0
07/04/1995,1318.140015,1318.140015,1318.140015,1318.140015,1318.140015,0
10/04/1995,1313.449951,1313.449951,1313.449951,1313.449951,1313.449951,0
11/04/1995,1316.219971,1316.219971,1316.219971,1316.219971,1316.219971,0
12/04/1995,1319.310059,1319.310059,1319.310059,1319.310059,1319.310059,0
13/04/1995,1319.390015,1319.390015,1319.390015,1319.390015,1319.390015,0
14/04/1995,1321,1321,1321,1321,1321,0
17/04/1995,1322.130005,1322.130005,1322.130005,1322.130005,1322.130005,0
18/04/1995,1313.98999,1313.98999,1313.98999,1313.98999,1313.98999,0
19/04/1995,1314.069946,1314.069946,1314.069946,1314.069946,1314.069946,0
20/04/1995,1315.959961,1315.959961,1315.959961,1315.959961,1315.959961,0
21/04/1995,1333.560059,1333.560059,1333.560059,1333.560059,1333.560059,0
24/04/1995,1331.780029,1331.780029,1331.780029,1331.780029,1331.780029,0
25/04/1995,1343.630005,1343.630005,1343.630005,1343.630005,1343.630005,0
26/04/1995,1352.98999,1352.98999,1352.98999,1352.98999,1352.98999,0
27/04/1995,1352.300049,1352.300049,1352.300049,1352.300049,1352.300049,0
28/04/1995,1346.680054,1346.680054,1346.680054,1346.680054,1346.680054,0
01/05/1995,1353.119995,1353.119995,1353.119995,1353.119995,1353.119995,0
02/05/1995,1366.089966,1366.089966,1366.089966,1366.089966,1366.089966,0
03/05/1995,1372.599976,1372.599976,1372.599976,1372.599976,1372.599976,0
04/05/1995,1374.589966,1374.589966,1374.589966,1374.589966,1374.589966,0
05/05/1995,1369.949951,1369.949951,1369.949951,1369.949951,1369.949951,0
08/05/1995,1369.380005,1369.380005,1369.380005,1369.380005,1369.380005,0
09/05/1995,1382.589966,1382.589966,1382.589966,1382.589966,1382.589966,0
10/05/1995,1390.369995,1390.369995,1390.369995,1390.369995,1390.369995,0
11/05/1995,1394.780029,1394.780029,1394.780029,1394.780029,1394.780029,0
12/05/1995,1397.849976,1397.849976,1397.849976,1397.849976,1397.849976,0
15/05/1995,1390.140015,1390.140015,1390.140015,1390.140015,1390.140015,0
16/05/1995,1400.599976,1400.599976,1400.599976,1400.599976,1400.599976,0
17/05/1995,1395.109985,1395.109985,1395.109985,1395.109985,1395.109985,0
18/05/1995,1384.170044,1384.170044,1384.170044,1384.170044,1384.170044,0
19/05/1995,1368.560059,1368.560059,1368.560059,1368.560059,1368.560059,0
22/05/1995,1379.26001,1379.26001,1379.26001,1379.26001,1379.26001,0
23/05/1995,1377.25,1377.25,1377.25,1377.25,1377.25,0
24/05/1995,1389.130005,1389.130005,1389.130005,1389.130005,1389.130005,0
25/05/1995,1386.569946,1386.569946,1386.569946,1386.569946,1386.569946,0
26/05/1995,1366.48999,1366.48999,1366.48999,1366.48999,1366.48999,0
29/05/1995,1360,1360,1360,1360,1360,0
30/05/1995,1371.27002,1371.27002,1371.27002,1371.27002,1371.27002,0
31/05/1995,1377.670044,1377.670044,1377.670044,1377.670044,1377.670044,0
01/06/1995,1394.26001,1394.26001,1394.26001,1394.26001,1394.26001,0
02/06/1995,1395.040039,1395.040039,1395.040039,1395.040039,1395.040039,0
05/06/1995,1394.930054,1394.930054,1394.930054,1394.930054,1394.930054,0
06/06/1995,1394.920044,1394.920044,1394.920044,1394.920044,1394.920044,0
07/06/1995,1397.060059,1397.060059,1397.060059,1397.060059,1397.060059,0
08/06/1995,1390.890015,1390.890015,1390.890015,1390.890015,1390.890015,0
09/06/1995,1377.420044,1377.420044,1377.420044,1377.420044,1377.420044,0
12/06/1995,1375.530029,1375.530029,1375.530029,1375.530029,1375.530029,0
13/06/1995,1376.660034,1376.660034,1376.660034,1376.660034,1376.660034,0
14/06/1995,1373.439941,1373.439941,1373.439941,1373.439941,1373.439941,0
15/06/1995,1381.040039,1381.040039,1381.040039,1381.040039,1381.040039,0
16/06/1995,1373.410034,1373.410034,1373.410034,1373.410034,1373.410034,0
19/06/1995,1385.219971,1385.219971,1385.219971,1385.219971,1385.219971,0
20/06/1995,1382.699951,1382.699951,1382.699951,1382.699951,1382.699951,0
21/06/1995,1383.109985,1383.109985,1383.109985,1383.109985,1383.109985,0
22/06/1995,1395.209961,1395.209961,1395.209961,1395.209961,1395.209961,0
23/06/1995,1390.060059,1390.060059,1390.060059,1390.060059,1390.060059,0
26/06/1995,1390.959961,1390.959961,1390.959961,1390.959961,1390.959961,0
27/06/1995,1383.22998,1383.22998,1383.22998,1383.22998,1383.22998,0
28/06/1995,1369.959961,1369.959961,1369.959961,1369.959961,1369.959961,0
29/06/1995,1369.880005,1369.880005,1369.880005,1369.880005,1369.880005,0
30/06/1995,1362.52002,1362.52002,1362.52002,1362.52002,1362.52002,0
03/07/1995,1371.319946,1371.319946,1371.319946,1371.319946,1371.319946,0
04/07/1995,1381.800049,1381.800049,1381.800049,1381.800049,1381.800049,0
05/07/1995,1383.97998,1383.97998,1383.97998,1383.97998,1383.97998,0
06/07/1995,1382.420044,1382.420044,1382.420044,1382.420044,1382.420044,0
07/07/1995,1409.150024,1409.150024,1409.150024,1409.150024,1409.150024,0
10/07/1995,1422.23999,1422.23999,1422.23999,1422.23999,1422.23999,0
11/07/1995,1427.719971,1427.719971,1427.719971,1427.719971,1427.719971,0
12/07/1995,1433.23999,1433.23999,1433.23999,1433.23999,1433.23999,0
13/07/1995,1436.530029,1436.530029,1436.530029,1436.530029,1436.530029,0
14/07/1995,1427.709961,1427.709961,1427.709961,1427.709961,1427.709961,0
17/07/1995,1432.5,1432.5,1432.5,1432.5,1432.5,0
18/07/1995,1429.640015,1429.640015,1429.640015,1429.640015,1429.640015,0
19/07/1995,1417.829956,1417.829956,1417.829956,1417.829956,1417.829956,0
20/07/1995,1412.98999,1412.98999,1412.98999,1412.98999,1412.98999,0
21/07/1995,1418.790039,1418.790039,1418.790039,1418.790039,1418.790039,0
24/07/1995,1431.839966,1431.839966,1431.839966,1431.839966,1431.839966,0
25/07/1995,1443.22998,1443.22998,1443.22998,1443.22998,1443.22998,0
26/07/1995,1446.810059,1446.810059,1446.810059,1446.810059,1446.810059,0
27/07/1995,1446.459961,1446.459961,1446.459961,1446.459961,1446.459961,0
28/07/1995,1440.199951,1440.199951,1440.199951,1440.199951,1440.199951,0
31/07/1995,1435.52002,1435.52002,1435.52002,1435.52002,1435.52002,0
01/08/1995,1435.560059,1435.560059,1435.560059,1435.560059,1435.560059,0
02/08/1995,1455.380005,1455.380005,1455.380005,1455.380005,1455.380005,0
03/08/1995,1447.579956,1447.579956,1447.579956,1447.579956,1447.579956,0
04/08/1995,1448.349976,1448.349976,1448.349976,1448.349976,1448.349976,0
