DATE,GB_TRADE_BLNC,GB_GDP,GB_INFL,GB_INTR,GB_UNEMP,CAC,DAX,HKSE,NIKKEI,S&P500,STOXX,FTSE
2011-10-02,-0.00315435660098784,7.026873736618033e-05,-0.0015015017835971617,0.0,-0.00037957867223644895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-03,-0.0031643380599375437,7.026380001778909e-05,-0.001503759681866182,0.0,-0.0003797228069168254,-0.01866083663000384,0.0,-0.044771074258345145,-0.017953819847522312,-0.02886360337855487,-0.019185804891978075,-0.010384276739612897
2011-10-04,-0.003174382888938121,7.02588633629403e-05,-0.001506024381037946,0.0,-0.0003798670511015699,-0.026407977420054185,-0.053248373655766734,-0.03458699847692881,-0.010512089663132107,0.02223930640466898,-0.02229755285902224,-0.0261613292831821
2011-10-05,-0.003184491693395408,7.025392740185599e-05,-0.0015082959118847966,0.0,-0.00038001140491518773,0.04236221446381738,0.047965426800787525,0.0,-0.008686937591464883,0.01770791883893197,0.04137324735643011,0.031402226471907435
2011-10-06,-0.003194665086450943,7.024899213425861e-05,-0.001510574305366899,0.0,-0.0003801558684823731,0.033551067495975806,0.030982129282985604,0.05518691974382961,0.01644983108917908,0.018138168980814662,0.03132910926749399,0.03639046333272805
2011-10-07,-0.00320490368910753,7.024405756014818e-05,-0.0015128595926304916,0.0,-0.00038030044192912337,0.006543588556706337,0.005379454534727324,0.0306641782521212,0.009762144888776136,-0.008196811388366476,0.009035053786324299,0.0022917215490180776
2011-10-08,-0.0032152081303544744,7.023912367895568e-05,-0.0015151518050105922,0.0,-0.0003804451253801794,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-09,-0.0032255790472953683,7.023419049109747e-05,-0.0015174509740336767,0.0,-0.0003805899189610303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-10,-0.0032360170852817616,7.022925799575475e-05,-0.0015197571314161107,0.0,-0.00038073482279846844,0.021068254307880396,0.029784374582491946,0.000228740921335846,0.0,0.03355564415941892,0.022489061317783388,0.01786562692332977
2011-10-11,-0.0032465228980451677,7.022432619367691e-05,-0.0015220703090686044,0.0,-0.0003808798370172526,-0.002517804528943568,0.0030258345183588053,0.024017749766909402,0.01934080332849486,0.0005438552907535144,-0.0020833812012397424,-0.0006114111745211259
2011-10-12,-0.003257097147834731,7.021939508385089e-05,-0.0015243905390964763,0.0,-0.0003810249617445592,0.023888538561480988,0.021833266195707135,0.010302568844843929,-0.003971926759719802,0.009747046989915575,0.023968081860125334,0.008507548429670275
2011-10-13,-0.0032677405055552278,7.021446466673464e-05,-0.0015267178537997916,0.0,-0.00038117019710608765,-0.013346643902226174,-0.01337299261494751,0.0231005754947039,0.00960591450642534,-0.0029781025444203246,-0.01684743882944373,-0.007085204805072798
2011-10-14,-0.0032784536509102846,7.020953494157878e-05,-0.0015290522856780953,0.0,-0.0003813155432283964,0.009664641749820957,0.00881341752050746,-0.013742794668359481,-0.008569756999796452,0.017230948907104193,0.009795283096873941,0.011588263341314076
2011-10-15,-0.0032892372725455976,7.020460590909106e-05,-0.0015313938674281768,0.0,-0.00038146100023879817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-16,-0.003300092068198035,7.019967756827228e-05,-0.001533742631948526,0.0,-0.0003816065682639034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-17,-0.0033110187448449624,7.019474991956653e-05,-0.00153609861233997,0.0,-0.0003817522474305179,-0.016237900739582534,-0.01822547906705707,0.01991736265096722,0.014935941038782041,-0.01955993784755028,-0.016950503166740405,-0.005440687873675354
2011-10-18,-0.0033220180188580084,7.018982296239096e-05,-0.0015384618419056195,0.0,-0.0003818980378667569,-0.007914843029003471,0.003063855953826744,-0.043174204943706385,-0.015627747804734526,0.02021304976870364,-0.003928373362335091,-0.00485847337886447
2011-10-19,-0.0033330906161601614,7.01848966968982e-05,-0.00154083235415578,0.0,-0.000382043939699369,0.005156840585788136,0.006126694252369669,0.012794205278758297,0.0034976735079229604,-0.012729818785801483,0.01003699189167162,0.007391727115527824
2011-10-20,-0.0033442372723850866,7.01799711228801e-05,-0.0015432101828057598,0.0,-0.0003821899530564131,-0.023479753542010595,-0.025181070575409747,-0.017972390270280636,-0.01035715372598034,0.0045438400134844015,-0.025343363083475956,-0.0121476283747054
2011-10-21,-0.0033554587330395513,7.017504624028115e-05,-0.0015455953617805052,0.0,-0.0003823360780661443,0.02790406396617362,0.034845873064228816,0.002367259662186205,-0.00037563913579097274,0.01863406720317562,0.028526992380574878,0.01912443912750661
2011-10-22,-0.003366755753670403,7.017012204860174e-05,-0.0015479879252150996,0.0,-0.00038248231485611857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-23,-0.0033781291000338776,7.016519854817493e-05,-0.0015503879074549864,0.0,-0.0003826286635546447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
